Bin	Contig	GC	Length	Coverage	Lineage	Completeness	Contamination	Strain.heterogeneity
002	k141_15282	45.76540054639993	22694	2867.5881	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_4599	46.30623958526199	5401	2333.7960000000003	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_15306	42.84395198522623	1083	1211.61412	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_15326	47.192463982268194	5414	1953.17805	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_15328	44.49375866851595	3605	265.071915	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_421	44.651619234543674	6114	2040.67785	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_17676	44.94073183301838	5821	2699.46595	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_425	43.40544312630845	1433	1337.15084	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_428	46.855828220858896	1304	2913.9745000000003	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_4631	42.19251336898396	1870	1318.93225	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_449	47.054747054747054	1443	1534.339525	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_19854	44.580096189419166	2703	3121.3971	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_17796	43.34529791816224	6965	1348.1734700000002	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_6587	43.723922114047284	5752	2728.2471	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_6611	45.00941619585687	1062	994.5757	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_4723	46.67239568414017	10473	2498.41565	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11252	45.412844036697244	1090	1121.58296	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_6639	42.998352553542006	2428	1208.19344	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_17894	44.79166666666667	1728	1679.9360000000001	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11291	44.60567823343848	1585	2831.9599500000004	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_9217	48.65023474178404	1704	2685.3075	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_2687	45.50218340611354	1145	349.866335	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_20026	45.179282868525895	1255	2365.9512	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_17962	46.271777003484324	1435	2305.5564	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_572	45.820506748756806	4223	2714.07615	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_2744	45.71700507614213	3152	1581.07293	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11401	47.39442946990117	2226	2583.02185	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_6773	44.27061310782241	4730	348.00483	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_13499	44.59298161852471	4189	2932.16715	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_2768	45.16129032258064	2201	878.27302	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_4835	44.547872340425535	7520	2621.6477	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_623	45.546106989928234	16581	2889.3735	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_13548	46.10883557636045	1709	1494.3296500000001	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_9347	42.04956463496316	7465	1306.59708	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_20248	37.73506059339741	21537	3190.4844	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_15541	47.907118851206846	3273	350.597175	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_9540	47.39965095986038	2865	1112.19157	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_15544	43.30201342281879	3725	1446.05786	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_9558	45.3795025728988	18656	2704.34935	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_18528	43.75	10416	1079.65186	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11626	45.510983763132764	2094	1684.1579	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_5002	47.165705581547165	9191	2538.7988	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_5023	44.551886792452834	8480	2134.3777	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_985	41.914087176247634	3166	1157.13227	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_9690	45.33864541832669	1255	1300.699565	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_13643	43.24984728161271	1637	3074.2013500000003	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_1030	46.0483870967742	1240	2272.57335	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11658	48.21997874601488	3764	1977.4198999999999	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_13778	47.34420744458386	4782	2014.5061	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_13785	45.409674234945705	5065	1567.082485	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11725	44.17784050811574	1417	2692.07975	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_9786	45.023902651021295	2301	2109.0263999999997	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11753	47.26509612780937	7386	2122.6626	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_1249	44.35245416913069	1691	2326.4053000000004	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_1269	48.82882882882883	1110	1942.1276	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_20491	47.97235023041475	2170	283.250245	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_13867	43.798862828713574	5628	2794.92785	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11810	42.77317098771912	9527	1186.2726400000001	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_11820	46.3716814159292	1695	2509.7243	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_5128	46.11842105263158	1520	1799.82515	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_19079	45.302013422818796	3576	2803.6617	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_7130	43.39047619047619	7875	2626.1141	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_5203	43.6190032603633	4294	2613.56185	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_15760	46.559633027522935	3052	1177.06812	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_20907	45.211038961038966	1232	1051.7449	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_1596	46.789797713280564	1137	530.27558	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_14115	43.65445440168688	15176	2464.2992	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_3038	44.583706356311545	1117	1208.56825	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_7304	46.37546468401487	1076	1167.9174	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_7338	43.23886639676113	2470	1002.0532000000001	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_5364	46.68630338733431	1358	302.67633	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_10389	37.65093304061471	1822	3185.3253	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_10416	41.664602427545205	4037	1226.3343	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_14412	46.62062160828811	2027	384.50211	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_12147	44.37191760951552	6894	2151.39725	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_7512	47.59660697455231	1061	355.55598249999997	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_16197	46.25655698617072	2097	1055.76066	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_2053	46.77299703264095	2696	2974.407	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_7614	44.02917046490428	2194	2972.0294000000004	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_5707	45	1500	2031.1093	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_12466	47.090203685742	6186	2508.92285	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_12690	42.117834394904456	1256	2933.0674	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_16630	42.86600496277916	1612	1334.3121999999998	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_12868	43.724364232977855	9752	2453.0371	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_12873	45.960502692998205	1114	961.78888	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_3448	45.44088646821297	10649	3015.3023000000003	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_8001	45.55705908885882	2217	2942.19935	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_3509	45.05142857142857	8750	1432.1987	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
002	k141_3573	46.65329656555527	7978	2569.1864	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria*;Coprothermobacterales*;Coprothermobacteraceae*;;	25.32	0.00	0.00
003	k141_6461	41.77693761814745	1058	2197.4709000000003	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_17227	41.233103180005834	10283	465.63493	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_17335	45.399828030954424	1163	1152.5425	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_17340	41.88585607940446	2015	1884.3769499999999	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_15167	39.242546333601936	1241	958.228685	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_17487	44.663713250100685	2483	1282.8054	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_10993	45.80204778156997	1465	1412.8980999999999	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_4458	42.745098039215684	1020	321.758045	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_6486	46.59474039109912	10381	1011.94995	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_15221	42.14408655028276	4067	955.4173999999999	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_6512	44.72695752672638	3461	806.06765	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_4544	42.62515700699802	11146	1713.20635	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_2539	42.642924086223054	1067	860.3249999999999	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_13320	41.85201997276442	2203	1637.468625	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_11250	44.74431818181818	1408	874.3326370000001	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
003	k141_6703	47.05668604651162	2752	1166.30992	cellular organisms;Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	21.70	10.96	48.15
